Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
884	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3_e	0.09	0.89	1	0.0801	2192.H06b.Nose.3063.lane6.NoIndex.L006
885	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_fe3pyovd_kt_e	0.09	0.03	1	0.0026999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
886	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_h2s_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
887	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_h_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
888	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_nh4_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
889	all	minimal	Brevibacterium_linens_SMQ_1335_	Corynebacterium_fournierii_Marseille_P2948_	M_pi_e	0.09	0.06	1	0.0053999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
890	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_arg__L_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
891	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_cgly_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
892	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe2_e	0.1	0.02	1	0.002	2192.H06b.Nose.3063.lane6.NoIndex.L006
893	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe3_e	0.1	0.89	1	0.089	2192.H06b.Nose.3063.lane6.NoIndex.L006
894	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_fe3pyovd_kt_e	0.1	0.03	1	0.003	2192.H06b.Nose.3063.lane6.NoIndex.L006
895	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glu__L_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
896	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glyald_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
897	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_glyc_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
898	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_gthrd_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
899	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_h2s_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
900	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_h_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
901	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_lys__L_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
902	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_nh4_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
903	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_orn_e	0.1	0.01	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
904	all	minimal	Brevibacterium_linens_SMQ_1335_	Jeotgalicoccus_halophilus_CGMCC_1_8911_	M_pi_e	0.1	0.06	1	0.006	2192.H06b.Nose.3063.lane6.NoIndex.L006
905	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_arg__L_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
906	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_cgly_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
907	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_fe2_e	0.16	0.02	1	0.0032	2192.H06b.Nose.3063.lane6.NoIndex.L006
908	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_fe3_e	0.16	0.89	1	0.1424	2192.H06b.Nose.3063.lane6.NoIndex.L006
909	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_fe3pyovd_kt_e	0.16	0.03	1	0.0048	2192.H06b.Nose.3063.lane6.NoIndex.L006
910	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_glu__L_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
911	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_glyald_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
912	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_glyc_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
913	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_gthrd_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
914	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_h2s_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
915	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_h_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
916	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_lys__L_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
917	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_nh4_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
918	all	minimal	Brevibacterium_linens_SMQ_1335_	Kocuria_palustris_MU14_1_	M_orn_e	0.16	0.01	1	0.0016	2192.H06b.Nose.3063.lane6.NoIndex.L006
919	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_arg__L_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
920	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_fe2_e	0.05	0.02	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
921	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_fe3_e	0.05	0.89	1	0.0445	2192.H06b.Nose.3063.lane6.NoIndex.L006
922	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_fe3pyovd_kt_e	0.05	0.03	1	0.0015	2192.H06b.Nose.3063.lane6.NoIndex.L006
923	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_glyc_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
924	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_h2s_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
925	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_h_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
926	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_lys__L_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
927	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_nh4_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
928	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_orn_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
929	all	minimal	Brevibacterium_linens_SMQ_1335_	Kytococcus_sedentarius_DSM_20547_	M_pi_e	0.05	0.06	1	0.003	2192.H06b.Nose.3063.lane6.NoIndex.L006
930	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
931	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	0.09	0.02	1	0.0018	2192.H06b.Nose.3063.lane6.NoIndex.L006
932	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	0.09	0.89	1	0.0801	2192.H06b.Nose.3063.lane6.NoIndex.L006
933	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	0.09	0.03	1	0.0026999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
934	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_g3pe_e	0.09	0.04	1	0.0036	2192.H06b.Nose.3063.lane6.NoIndex.L006
935	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_glyald_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
936	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_glyc_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
937	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
938	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_h_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
939	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_lys__L_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
940	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_nh4_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
941	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_orn_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
942	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	0.09	0.06	1	0.0053999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
943	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_ser__L_e	0.09	0.01	1	0.0009	2192.H06b.Nose.3063.lane6.NoIndex.L006
944	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_spmd_e	0.09	0.08	1	0.0072	2192.H06b.Nose.3063.lane6.NoIndex.L006
945	all	minimal	Brevibacterium_linens_SMQ_1335_	Megasphaera_cerevisiae_DSM_20462_	M_ura_e	0.09	0.83	1	0.0746999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
946	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_fe2_e	0.06	0.02	1	0.0012	2192.H06b.Nose.3063.lane6.NoIndex.L006
947	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_fe3_e	0.06	0.89	1	0.0533999999999999	2192.H06b.Nose.3063.lane6.NoIndex.L006
948	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_fe3pyovd_kt_e	0.06	0.03	1	0.0018	2192.H06b.Nose.3063.lane6.NoIndex.L006
949	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_glyald_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
950	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_glyc_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
951	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_h2s_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
952	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_h_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
953	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_lys__L_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
954	all	minimal	Brevibacterium_linens_SMQ_1335_	Micrococcus_luteus_NCTC_2665_	M_nh4_e	0.06	0.01	1	0.0006	2192.H06b.Nose.3063.lane6.NoIndex.L006
955	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_3cmp_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
956	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_arg__L_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
957	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_fe3_e	0.11	0.89	1	0.0979	2192.H06b.Nose.3063.lane6.NoIndex.L006
958	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_fe3pyovd_kt_e	0.11	0.03	1	0.0033	2192.H06b.Nose.3063.lane6.NoIndex.L006
959	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_glu__L_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
960	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_glyc3p_e	0.11	0.08	1	0.0088	2192.H06b.Nose.3063.lane6.NoIndex.L006
961	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_glyc_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
962	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_gthrd_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
963	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_h2s_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
964	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_h_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
965	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_lys__L_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
966	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_nh4_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
967	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_orn_e	0.11	0.01	1	0.0011	2192.H06b.Nose.3063.lane6.NoIndex.L006
968	all	minimal	Brevibacterium_linens_SMQ_1335_	Moraxella_osloensis_CCUG_350_	M_pi_e	0.11	0.06	1	0.0066	2192.H06b.Nose.3063.lane6.NoIndex.L006
969	all	minimal	Brevibacterium_linens_SMQ_1335_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe2_e	0.05	0.02	1	0.001	2192.H06b.Nose.3063.lane6.NoIndex.L006
970	all	minimal	Brevibacterium_linens_SMQ_1335_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3_e	0.05	0.89	1	0.0445	2192.H06b.Nose.3063.lane6.NoIndex.L006
971	all	minimal	Brevibacterium_linens_SMQ_1335_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3pyovd_kt_e	0.05	0.03	1	0.0015	2192.H06b.Nose.3063.lane6.NoIndex.L006
972	all	minimal	Brevibacterium_linens_SMQ_1335_	Mycoplasma_wenyonii_str_Massachusetts_	M_h_e	0.05	0.01	1	0.0005	2192.H06b.Nose.3063.lane6.NoIndex.L006
973	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_fe2_e	0.76	0.02	1	0.0152	2192.H06b.Nose.3063.lane6.NoIndex.L006
974	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_fe3_e	0.76	0.89	1	0.6764	2192.H06b.Nose.3063.lane6.NoIndex.L006
975	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_fe3pyovd_kt_e	0.76	0.03	1	0.0228	2192.H06b.Nose.3063.lane6.NoIndex.L006
976	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_g3pe_e	0.76	0.04	1	0.0304	2192.H06b.Nose.3063.lane6.NoIndex.L006
977	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_glyc_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
978	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_h2s_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
979	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_h_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
980	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_nh4_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
981	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_o2_e	0.76	1.0	1	0.76	2192.H06b.Nose.3063.lane6.NoIndex.L006
982	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_orn_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
983	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_spmd_e	0.76	0.08	1	0.0608	2192.H06b.Nose.3063.lane6.NoIndex.L006
984	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_thm_e	0.76	0.01	1	0.0076	2192.H06b.Nose.3063.lane6.NoIndex.L006
985	all	minimal	Brevibacterium_linens_SMQ_1335_	Streptococcus_cristatus_AS_1_3089_	M_ura_e	0.76	0.83	1	0.6308	2192.H06b.Nose.3063.lane6.NoIndex.L006
986	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_LalaDgluMdap_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
987	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_acald_e	1.0	0.02	1	0.02	2192.H06b.Nose.3063.lane6.NoIndex.L006
988	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_fe2_e	1.0	0.88	1	0.88	2192.H06b.Nose.3063.lane6.NoIndex.L006
989	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_fe3_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
990	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
991	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_g3pe_e	1.0	0.04	1	0.04	2192.H06b.Nose.3063.lane6.NoIndex.L006
992	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_glc__D_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
993	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_glyc_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
994	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_h2s_e	1.0	0.01	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
995	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_nh4_e	1.0	0.04	1	0.04	2192.H06b.Nose.3063.lane6.NoIndex.L006
996	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_o2_e	1.0	1.0	1	1.0	2192.H06b.Nose.3063.lane6.NoIndex.L006
997	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_thm_e	1.0	1.0	1	1.0	2192.H06b.Nose.3063.lane6.NoIndex.L006
998	all	minimal	Brevibacterium_sandarakinum_DSM_22082_	Streptococcus_cristatus_AS_1_3089_	M_ura_e	1.0	0.22	1	0.22	2192.H06b.Nose.3063.lane6.NoIndex.L006
999	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_fe2_e	0.5	0.45	1	0.225	2192.H06b.Nose.3063.lane6.NoIndex.L006
1000	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_fe3_e	0.5	0.16	1	0.08	2192.H06b.Nose.3063.lane6.NoIndex.L006
1001	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_fe3pyovd_kt_e	0.5	0.37	1	0.185	2192.H06b.Nose.3063.lane6.NoIndex.L006
1002	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_glyald_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1003	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_glyc_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1004	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_h2o_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1005	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Aerococcus_viridans_CCUG4311_	M_o2_e	0.5	1.0	1	0.5	2192.H06b.Nose.3063.lane6.NoIndex.L006
1006	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_fe2_e	0.5	0.45	1	0.225	2192.H06b.Nose.3063.lane6.NoIndex.L006
1007	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_fe3_e	0.5	0.16	1	0.08	2192.H06b.Nose.3063.lane6.NoIndex.L006
1008	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_fe3pyovd_kt_e	0.5	0.37	1	0.185	2192.H06b.Nose.3063.lane6.NoIndex.L006
1009	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_for_e	0.5	0.02	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
1010	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_glc__D_e	0.5	0.03	1	0.015	2192.H06b.Nose.3063.lane6.NoIndex.L006
1011	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_glyc_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1012	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_h2o_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1013	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_o2_e	0.5	1.0	1	0.5	2192.H06b.Nose.3063.lane6.NoIndex.L006
1014	all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Streptococcus_cristatus_AS_1_3089_	M_orn_e	0.5	0.77	1	0.385	2192.H06b.Nose.3063.lane6.NoIndex.L006
1015	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_asp__L_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1016	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_fe3_e	0.5	0.04	1	0.02	2192.H06b.Nose.3063.lane6.NoIndex.L006
1017	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_fe3pyovd_kt_e	0.5	0.35	1	0.175	2192.H06b.Nose.3063.lane6.NoIndex.L006
1018	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_glu__L_e	0.5	0.02	1	0.01	2192.H06b.Nose.3063.lane6.NoIndex.L006
1019	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_h2s_e	0.5	0.03	1	0.015	2192.H06b.Nose.3063.lane6.NoIndex.L006
1020	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_h_e	0.5	0.01	1	0.005	2192.H06b.Nose.3063.lane6.NoIndex.L006
1021	all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_harbinensis_HITLi_7_	M_met__L_e	0.5	0.38	1	0.19	2192.H06b.Nose.3063.lane6.NoIndex.L006
