Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
259	all	minimal	Methylobacter_tundripaludum_SV96_	Flavobacterium_fluvii_DSM_19978_	M_o2_e	0.5	1.0	1	0.5	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
260	all	minimal	Methylobacter_tundripaludum_SV96_	Flavobacterium_fluvii_DSM_19978_	M_pi_e	0.5	0.5	1	0.25	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
261	all	minimal	Methylobacter_tundripaludum_SV96_	Flavobacterium_fluvii_DSM_19978_	M_ura_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
262	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.5	0.12	1	0.06	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
263	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_ala__D_e	0.5	0.28	1	0.14	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
264	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.5	0.68	1	0.34	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
265	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_cgly_e	0.5	0.44	1	0.22	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
266	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_cys__L_e	0.5	0.2	1	0.1	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
267	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_etoh_e	0.5	0.03	1	0.015	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
268	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe2_e	0.5	1.0	1	0.5	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
269	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.5	0.03	1	0.015	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
270	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_glu__L_e	0.5	0.02	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
271	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_glyc_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
272	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_gthrd_e	0.5	0.23	1	0.115	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
273	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_h2o_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
274	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_h2s_e	0.5	0.13	1	0.065	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
275	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_h_e	0.5	0.02	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
276	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_indole_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
277	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_pi_e	0.5	0.5	1	0.25	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
278	all	minimal	Methylobacter_tundripaludum_SV96_	Rhodoferax_saidenbachensis_DSM_22694_	M_ura_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
279	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
280	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_ala__D_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
281	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_arg__L_e	0.3333333333333333	0.15	1	0.0499999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
282	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_etoh_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
283	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_fe2_e	0.3333333333333333	0.99	1	0.3299999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
284	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
285	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_gal_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
286	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_glc__D_e	0.3333333333333333	0.06	1	0.0199999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
287	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_glyc_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
288	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_h2o_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
289	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_h2s_e	0.3333333333333333	0.34	1	0.1133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
290	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_istfrnB_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
291	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_lys__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
292	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_nh4_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
293	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_no2_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
294	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_o2_e	0.3333333333333333	1.0	1	0.3333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
295	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_pi_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
296	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_rib__D_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
297	all	minimal	Mycobacterium_malmoense_IP1130001_	Bacillus_circulans_NBRC_13626_	M_val__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
298	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
299	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_actn__R_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
300	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_ala__D_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
301	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_arg__L_e	0.3333333333333333	0.15	1	0.0499999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
302	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_cgly_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
303	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_cys__L_e	0.3333333333333333	0.1	1	0.0333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
304	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_etoh_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
305	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe2_e	0.3333333333333333	0.99	1	0.3299999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
306	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
307	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_g3pe_e	0.3333333333333333	0.2	1	0.0666666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
308	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glc__D_e	0.3333333333333333	0.06	1	0.0199999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
309	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glyc_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
310	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_gthrd_e	0.3333333333333333	0.57	1	0.1899999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
311	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_h2o_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
312	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_h2s_e	0.3333333333333333	0.34	1	0.1133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
313	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_inost_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
314	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_leu__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
315	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_lys__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
316	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_met__L_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
317	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_nh4_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
318	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_orn_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
319	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_pi_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
320	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_ptrc_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
321	all	minimal	Mycobacterium_malmoense_IP1130001_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_val__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
322	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
323	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_ala__D_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
324	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.3333333333333333	0.15	1	0.0499999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
325	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_cgly_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
326	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_cys__L_e	0.3333333333333333	0.1	1	0.0333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
327	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_etoh_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
328	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe2_e	0.3333333333333333	0.99	1	0.3299999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
329	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
330	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pe_e	0.3333333333333333	0.2	1	0.0666666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
331	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pg_e	0.3333333333333333	0.66	1	0.22	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
332	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_glyc_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
333	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_gthrd_e	0.3333333333333333	0.57	1	0.1899999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
334	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_h2o_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
335	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_h2s_e	0.3333333333333333	0.34	1	0.1133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
336	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_inost_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
337	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_istfrnB_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
338	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_leu__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
339	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_lys__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
340	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_met__L_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
341	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_nh4_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
342	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_orn_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
343	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_pi_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
344	all	minimal	Mycobacterium_malmoense_IP1130001_	Rhodoferax_saidenbachensis_DSM_22694_	M_rib__D_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
345	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
346	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_arg__L_e	0.3333333333333333	0.17	1	0.0566666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
347	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_fe2_e	0.3333333333333333	0.27	1	0.09	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
348	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_fe3_e	0.3333333333333333	0.42	1	0.1399999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
349	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_gua_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
350	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_istfrnA_e	0.3333333333333333	0.18	1	0.06	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
351	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_istfrnB_e	0.3333333333333333	0.06	1	0.0199999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
352	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_lys__L_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
353	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_nac_e	0.3333333333333333	0.28	1	0.0933333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
354	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_no2_e	0.3333333333333333	0.15	1	0.0499999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
355	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_o2_e	0.3333333333333333	0.64	1	0.2133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
356	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_pi_e	0.3333333333333333	0.11	1	0.0366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
357	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_pydxn_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
358	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_thym_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
359	all	minimal	Pandoraea_thiooxydans_ATSB16_	Bacillus_circulans_NBRC_13626_	M_ura_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
360	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_LalaDgluMdapDala_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
361	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
362	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_agm_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
363	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_alaala_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
364	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_arg__L_e	0.3333333333333333	0.17	1	0.0566666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
365	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_asp__L_e	0.3333333333333333	0.06	1	0.0199999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
366	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_cgly_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
367	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe2_e	0.3333333333333333	0.27	1	0.09	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
368	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe3_e	0.3333333333333333	0.42	1	0.1399999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
369	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_g3pe_e	0.3333333333333333	0.17	1	0.0566666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
370	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glyc3p_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
371	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_gthrd_e	0.3333333333333333	0.1	1	0.0333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
372	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_lys__L_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
373	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_orn_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
374	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_pi_e	0.3333333333333333	0.11	1	0.0366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
375	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_tsul_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
376	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_ura_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
377	all	minimal	Pandoraea_thiooxydans_ATSB16_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_urea_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
378	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_LalaDgluMdapDala_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
379	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
