community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_rib__D_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Dubosiella_newyorkensis_NYU_BL_A4_	M_s_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_fe2_e	0.1818181818181818	0.32	1	0.0581818181818181	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_fe3pyovd_kt_e	0.1818181818181818	0.68	1	0.1236363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_glc__D_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_glyald_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_glyc_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_h2o_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_h2s_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_mal__L_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Ileibacterium_valens_NYU_BL_A3_	M_rib__D_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	0.1818181818181818	0.03	1	0.0054545454545454	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	0.1818181818181818	0.32	1	0.0581818181818181	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	0.1818181818181818	0.68	1	0.1236363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_glyald_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_glyc_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_h2o_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	0.1818181818181818	0.02	1	0.0036363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Megasphaera_cerevisiae_DSM_20462_	M_rib__D_e	0.1818181818181818	0.01	1	0.0018181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe2_e	0.1363636363636363	0.32	1	0.0436363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Mycoplasma_wenyonii_str_Massachusetts_	M_fe3pyovd_kt_e	0.1363636363636363	0.68	1	0.0927272727272727	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Mycoplasma_wenyonii_str_Massachusetts_	M_h2o_e	0.1363636363636363	0.01	1	0.0013636363636363	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_ala__D_e	0.9545454545454546	0.01	1	0.0095454545454545	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_asp__L_e	0.9545454545454546	0.03	1	0.0286363636363636	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_fe2_e	0.9545454545454546	0.32	1	0.3054545454545455	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_fe3pyovd_kt_e	0.9545454545454546	0.68	1	0.6490909090909092	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_for_e	0.9545454545454546	0.62	1	0.5918181818181818	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_glc__D_e	0.9545454545454546	0.02	1	0.019090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_glyc_e	0.9545454545454546	0.02	1	0.019090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_h2o_e	0.9545454545454546	0.01	1	0.0095454545454545	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_h2s_e	0.9545454545454546	0.02	1	0.019090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_mal__L_e	0.9545454545454546	0.02	1	0.019090909090909	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_o2_e	0.9545454545454546	1.0	1	0.9545454545454546	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_rib__D_e	0.9545454545454546	0.01	1	0.0095454545454545	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_aurimucosum_1237_CAUR_	Romboutsia_timonensis_Marseille_P326_	M_thm_e	0.9545454545454546	0.01	1	0.0095454545454545	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_ala__D_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_cys__L_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_fe2_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_fe3_e	1.0	0.05	1	0.05	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_glyc3p_e	1.0	0.25	1	0.25	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_gthrd_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_leu__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_met__L_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_nh4_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_phe__L_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_pi_e	1.0	0.65	1	0.65	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_s_e	1.0	0.63	1	0.63	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_thr__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_trp__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_tyr__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Acinetobacter_bohemicus_ANC_3994_	M_val__L_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ala__D_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_cys__L_e	0.3333333333333333	0.03	1	0.0099999999999999	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe2_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3_e	0.3333333333333333	0.05	1	0.0166666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3pyovd_kt_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2s_e	0.3333333333333333	0.04	1	0.0133333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_nh4_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_pi_e	0.3333333333333333	0.65	1	0.2166666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ptrc_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ser__L_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_ala__D_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_arg__L_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_fe2_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_fe3_e	0.3333333333333333	0.05	1	0.0166666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_fe3pyovd_kt_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_h2s_e	0.3333333333333333	0.04	1	0.0133333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_nh4_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Brachybacterium_massiliense_mt5_	M_thr__L_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_arg__L_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe2_e	0.3333333333333333	0.02	1	0.0066666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3_e	0.3333333333333333	0.05	1	0.0166666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_fe3pyovd_kt_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_h2s_e	0.3333333333333333	0.04	1	0.0133333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_nh4_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_pi_e	0.3333333333333333	0.65	1	0.2166666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_s_e	0.3333333333333333	0.63	1	0.21	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Corynebacterium_aurimucosum_1237_CAUR_	M_thr__L_e	0.3333333333333333	0.01	1	0.0033333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_cys__L_e	0.2666666666666666	0.03	1	0.008	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe2_e	0.2666666666666666	0.02	1	0.0053333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3_e	0.2666666666666666	0.05	1	0.0133333333333333	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_fe3pyovd_kt_e	0.2666666666666666	0.01	1	0.0026666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_h2s_e	0.2666666666666666	0.04	1	0.0106666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_nh4_e	0.2666666666666666	0.01	1	0.0026666666666666	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Dubosiella_newyorkensis_NYU_BL_A4_	M_s_e	0.2666666666666666	0.63	1	0.168	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_fe2_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_fe3_e	1.0	0.05	1	0.05	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_ncam_e	1.0	1.0	1	1.0	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Ileibacterium_valens_NYU_BL_A3_	M_nh4_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_arg__L_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_fe2_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_fe3_e	1.0	0.05	1	0.05	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_nh4_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_pi_e	1.0	0.65	1	0.65	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Megasphaera_cerevisiae_DSM_20462_	M_ptrc_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_ala__D_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_cys__L_e	1.0	0.03	1	0.03	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_fe2_e	1.0	0.02	1	0.02	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_fe3_e	1.0	0.05	1	0.05	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_fe3pyovd_kt_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_h2s_e	1.0	0.04	1	0.04	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_nh4_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_o2_e	1.0	1.0	1	1.0	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_pi_e	1.0	0.65	1	0.65	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Corynebacterium_fournierii_Marseille_P2948_	Romboutsia_timonensis_Marseille_P326_	M_thm_e	1.0	0.01	1	0.01	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_cys__L_e	0.125	0.02	1	0.0025	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_fe3_e	0.125	0.6	1	0.075	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_glyc3p_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_gthrd_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_h2o_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_h2s_e	0.125	0.17	1	0.02125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_leu__L_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_pi_e	0.125	0.02	1	0.0025	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_s_e	0.125	0.27	1	0.03375	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Acinetobacter_bohemicus_ANC_3994_	M_ura_e	0.125	0.03	1	0.00375	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_cys__L_e	0.125	0.02	1	0.0025	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_fe3_e	0.125	0.6	1	0.075	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_gal_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2o_e	0.125	0.01	1	0.00125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_h2s_e	0.125	0.17	1	0.02125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_pi_e	0.125	0.02	1	0.0025	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_rib__D_e	0.125	0.33	1	0.04125	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Akkermansia_muciniphila_ATCC_BAA_835_	M_ura_e	0.125	0.03	1	0.00375	2192.H03a.Hand.1258.lane5.NoIndex.L005
all	minimal	Dubosiella_newyorkensis_NYU_BL_A4_	Brachybacterium_massiliense_mt5_	M_fe3_e	0.125	0.6	1	0.075	2192.H03a.Hand.1258.lane5.NoIndex.L005
